Gene	length
PsGEF	20544
psh	2435
Psi	6394
psidin	4779
Psn	2689
psq	59393
PSR	1590
pst	2989
ptc	15575
Pten	4731
Ptip	8807
Ptp10D	55324
Ptp36E	4124
Ptp4E	16789
Ptp52F	7196
Ptp61F	132765
Ptp69D	6624
Ptp99A	109486
Ptpa	1589
PTP-ER	5126
Ptpmeg	27954
Ptpmeg2	32852
PTPMT1	1268
Ptr	14573
Ptth	1186
Ptx1	17929
Pu	7294
puc	16963
puf	14774
pug	6783
pum	171340
Pura	46483
Pur-alpha	9242
Pus1	1648
put	6674
Pvf1	10220
Pvf2	15100
Pvf3	59508
Pvr	18899
PVRAP	29110
pwn	18235
px	67769
pxb	24331
Pxd	13412
Pxn	28610
Pxt	3502
pyd	104829
pyd3	2167
pygo	4865
PyK	5211
Pym	983
pyr	14083
pyx	5138
pzg	4212
Pzl	709421
QC	1622
QIL1	824
qin	59111
qjt	1046
qkr54B	5506
qkr58E-1	2963
qkr58E-2	3442
qkr58E-3	2338
qless	16574
qm	5310
qsm	20558
Qsox1	3539
Qsox2	1800
qtc	9936
Qtzl	984
qua	10403
qvr	9100
r	13354
r2d2	1952
Rab1	3032
Rab10	3354
Rab11	4739
Rab14	3620
Rab18	986
Rab19	1489
Rab2	2731
Rab21	1270
Rab23	5381
Rab26	16254
Rab27	3091
Rab3	7869
Rab30	2114
Rab32	8479
Rab35	4107
Rab39	1834
Rab3-GAP	4881
Rab3-GEF	24081
Rab4	1518
Rab40	3317
Rab5	6132
Rab6	1896
Rab7	2445
Rab8	3591
Rab9	3268
Rab9D	897
Rab9Db	871
Rab9E	889
Rab9Fa	871
Rab9Fb	878
Rabex-5	2585
RabX1	3775
RabX2	791
RabX4	1745
RabX5	1208
RabX6	1435
Rac1	1805
Rac2	2429
RacGAP84C	1668
Rack1	1969
rad	90456
Rad1	1617
Rad17	2022
Rad23	2730
rad50	4470
Rad51D	2039
Rad60	2035
Rad9	2509
Rae1	1238
Raf	48405
RAF2	4490
RagA-B	1584
RagC-D	1822
Rala	15026
Ran	3865
Ranbp16	6683
Ranbp21	5964
RanBP3	1898
Ranbp9	3621
RanBPM	6874
RanGAP	5359
Ran-like	1007
ranshi	1327
Rap1	3125
Rap2l	2355
RapGAP1	81176
raptor	7568
ras	4596
Ras64B	2323
Ras85D	2507
RasGAP1	16193
rasp	1673
Rassf	3918
RASSF8	3846
Rat1	3341
rau	19730
Ravus	1329
raw	30781
rb	4992
Rb97D	3614
Rbbp5	2207
Rbcn-3A	14743
Rbcn-3B	7906
Rbf	4390
Rbf2	2693
Rbfox1	112601
Rbm13	2063
Rbp	27909
Rbp1	2083
Rbp1-like	4712
Rbp4	1839
Rbp6	179439
Rbp9	13673
Rbpn-5	2619
Rbsn-5	1969
Rca1	1552
Rcc1	2512
Rcd1	4861
Rcd-1	1980
Rcd-1r	1184
Rcd2	12446
Rcd4	797
Rcd5	2069
Rcd6	5321
Rcd7	2184
Rchy1	6655
Rcp	2032
r-cup	2499
rdgA	122409
rdgB	16737
rdgBbeta	2587
rdgC	17475
Rdh	3077
rdhB	4569
Rdl	36312
rdo	57867
rdog	6845
rdx	64997
reb	8457
rec	9614
Reck	12825
RecQ4	5339
RecQ5	3918
red	13206
ReepA	6938
ReepB	2537
Reepl1	934
Ref1	2484
Ref2	35840
ref(2)P	3081
REG	2084
Reg-2	1405
Reg-5	5403
regucalcin	4999
Rel	3795
rempA	6569
Rep	2039
Reph	7127
repo	3411
Reps	5683
rept	1772
REPTOR	25497
REPTOR-BP	1105
resilin	3267
Ret	16317
retinin	857
retm	7466
retn	22211
Rev1	3609
rev7	831
Rexo5	5056
RfC3	1423
RfC38	1714
RfC4	1179
RFeSP	1732
Rfx	16309
rg	169106
Rga	5838
Rgk1	45378
Rgk2	9385
Rgk3	25831
Rgl	18439
rgn	41916
rgr	11881
Rh2	1597
Rh3	1391
Rh4	9991
Rh5	1680
Rh50	9831
Rh6	1542
Rh7	11278
rha	4587
Rhau	3407
rhea	29409
Rheb	1571
rhi	5026
rho	5134
Rho1	4543
rho-4	6451
rho-5	5876
rho-6	2896
rho-7	2275
RhoBTB	6157
RhoGAP100F	33962
RhoGAP102A	10578
RhoGAP15B	12945
RhoGAP16F	4269
RhoGAP18B	30976
RhoGAP19D	40740
RhoGAP1A	12892
RhoGAP54D	4460
RhoGAP5A	2235
RhoGAP68F	4513
RhoGAP71E	20266
RhoGAP92B	9109
RhoGAP93B	14785
RhoGAPp190	13416
RhoGDI	4188
RhoGEF2	17464
RhoGEF3	27856
RhoGEF4	2313
RhoGEF64C	103471
RhoL	5481
RhoU	62350
Rhp	4736
rib	11319
Ric	2578
RIC-3	7135
ric8a	3035
ric8b	636
Rich	5173
rictor	9130
Rif1	4839
rig	6806
Rim	43831
Rim2	8145
rin	7524
ringer	4683
Rint1	2637
RIOK1	2241
RIOK2	1914
Rip11	12007
Ripalpha	1574
rk	18506
rl	54466
r-l	2763
Rlb1	1501
Rlip	3070
RluA-1	11010
RluA-2	5903
Rm62	8154
Rme-8	9499
rn	37013
RNASEK	1293
RNaseMRP:RNA	382
RNaseP:RNA	299
RNaseX25	1862
RNaseZ	2765
Rnb	3658
rngo	3935
rnh1	1327
Rnmt	1826
rno	12556
Rnp4F	3769
RnpS1	1714
RnrL	2918
RnrS	2249
RN-tre	5893
ro	4401
robl	658
robl22E	515
robl37BC	667
robl62A	751
robls54B	699
robo1	8447
robo2	40368
robo3	40180
Roc1a	1294
Roc1b	506
Roc2	26599
rod	7294
Roe1	1530
rogdi	5943
roh	1000
Rok	13403
rols	56635
Root	14908
Rop	2638
roq	7629
Ror	2844
rost	3604
row	7108
Rox8	5210
RPA2	1173
RPA3	744
RpA-70	2332
Rpb10	488
Rpb11	709
Rpb12	552
Rpb4	2645
Rpb5	1030
Rpb7	930
Rpb8	763
Rph	8590
Rpi	1259
RpI1	5606
RpI12	645
RpI135	3685
RpII140	4321
RpII15	1090
RpII18	603
RpII215	7527
RpII33	970
RpIII128	3583
rpk	2904
RpL10	2282
RpL10Aa	784
RpL10Ab	1361
RpL11	1484
RpL12	1483
RpL13	1333
RpL13A	1474
RpL14	1387
RpL15	1191
RpL17	2702
RpL18	1149
RpL18A	1057
RpL19	1671
RpL21	765
RpL22	2571
RpL22-like	1284
RpL23	1312
RpL23A	1463
RpL24	1445
RpL24-like	843
RpL26	1534
RpL27	1429
RpL27A	1179
RpL28	2050
RpL29	637
RpL3	3280
RpL30	1276
RpL31	797
RpL32	933
RpL34a	848
RpL34b	990
RpL35	1147
RpL35A	1472
RpL36	1146
RpL36A	1037
RpL37a	1498
RpL37A	1099
RpL37b	422
RpL38	1071
RpL39	579
RpL4	2068
RpL40	863
RpL41	520
RpL5	4606
RpL6	1413
RpL7	1318
RpL7A	2452
RpL7-like	1926
RpL8	1428
RpL9	1432
RpLP0	1621
RpLP0-like	1073
RpLP1	913
RpLP2	604
Rpn1	3110
Rpn10	1583
Rpn11	1387
Rpn12	995
Rpn12R	940
Rpn13	1860
Rpn13R	1088
Rpn2	3732
Rpn3	1892
Rpn5	2077
Rpn6	2745
Rpn7	1393
Rpn8	4500
Rpn9	2088
Rpp20	1468
Rpp30	1335
rpr	901
RpS10a	604
RpS10b	1776
RpS11	1792
RpS12	1411
RpS13	1186
RpS14a	936
RpS14b	895
RpS15	1119
RpS15Aa	2069
RpS15Ab	724
RpS16	2251
RpS17	1027
RpS18	870
RpS19a	1356
RpS19b	802
RpS2	1288
RpS20	1176
RpS21	960
RpS23	1532
RpS24	894
RpS25	1260
RpS26	1943
RpS27	1560
RpS27A	2105
RpS28a	304
RpS28b	1039
RpS28-like	424
RpS29	1487
RpS3	1396
RpS30	912
RpS3A	1983
RpS4	2479
RpS5a	4677
RpS5b	1132
RpS6	1708
RpS7	2574
RpS8	2321
RpS9	1739
Rpt1	1515
Rpt2	1686
Rpt3	1685
Rpt3R	1776
Rpt4	1776
Rpt4R	1574
Rpt5	1748
Rpt6	1612
Rpt6R	1500
Rrp1	2736
Rrp4	1200
Rrp40	1031
Rrp42	1143
Rrp45	1862
Rrp46	942
Rrp47	1353
Rrp6	3749
Rs1	4206
Rsf1	1760
RSG7	6261
rst	23436
rswl	1453
rt	3649
Rtc1	1420
Rtca	2478
RtcB	1802
rtet	2389
Rtf1	3395
RtGEF	14821
Rtnl1	16913
Rtnl2	1378
rtp	1224
rtv	1507
ru	16810
rudhira	20563
rumi	1584
rump	4472
run	6652
RunxA	33522
RunxB	28601
rush	2869
rut	38596
rux	2048
Rx	20278
ry	5493
RYa	420
RYa-R	60956
RYBP	2626
RyR	27734
S	28142
S1P	3580
S2P	2138
S6k	13383
S6kII	6408
S6KL	17594
sa	1314
SA	4166
SA-2	3537
Sac1	2635
sad	2520
Saf6	2637
Saf-B	4887
sage	1489
SAK	3747
sala	2243
salm	11304
salr	14764
sals	14245
salt	2881
SamDC	2047
Sam-S	7530
Samtor	1099
Samuel	53793
san	1166
sand	5253
sano	81110
Sans	3522
santa-maria	5890
Sap130	7135
Sap30	2362
Sap47	27025
Sap-r	5599
Sar1	4027
Sara	5181
Sardh	2868
sas	20895
Sas10	1663
Sas-4	2853
Sas-6	1678
saturn	972
sau	4758
sav	2696
sax	3584
Sb	29124
sba	28800
Sbat	658
sbb	79099
Sbf	7656
Sbp2	1169
sbr	14341
sc	1438
Sc2	1544
SC35	3591
sca	21470
scaf	14974
scaf6	5716
Scamp	3705
SCAP	10116
SCAR	5624
scaRNA:MeU1b-A234	137
scaRNA:MeU2-48	125
scaRNA:MeU2-C28	49
scaRNA:MeU2-C41	122
scaRNA:MeU2-G25	119
scaRNA:MeU4-A65	147
scaRNA:MeU5-C46	316
scaRNA:MeU5-G38	101
scaRNA:MeU5-U42	111
scaRNA:PsiU1-6	159
scaRNA:PsiU2-35.45	140
scaRNA:PsiU2-38.40.42	137
scaRNA:PsiU2-55	178
scaRNA:PsiU5-44	139
scaRNA:PsiU6-40	142
scat	3937
scb	9715
SCCRO	2133
SCCRO3	2302
SCCRO4	10102
Sce	1599
sced	3299
scf	1718
Scgalpha	1948
Scgbeta	1194
Scgdelta	18121
Schip1	2917
schlank	9561
schuy	1980
SclA	3913
SclB	3913
Sclp	4659
Scm	4253
scny	7270
SCOT	3663
Scox	1104
Scp1	35458
Scp2	9121
scpr-A	938
scpr-B	951
scpr-C	1162
ScpX	2402
Scr	26862
scra	5124
scramb1	4758
scramb2	2700
scrib	67702
scro	33875
scrt	10108
Scsalpha1	4173
Scsalpha2	1188
ScsbetaA	4304
ScsbetaG	1991
scu	1595
s-cup	5788
scw	1590
scyl	3866
sd	23313
Sdc	88775
SdhA	4109
Sdhaf3	592
SdhAL	2148
SdhB	1547
SdhBL	2136
SdhC	963
SdhD	1118
Sdic1	4422
Sdic2	4898
Sdic3	4788
Sdic4	4355
sdk	62663
Sdr	4456
sds22	1427
sdt	61926
se	938
sea	7159
Sec10	2708
Sec13	2254
Sec15	2927
Sec16	13864
Sec22	2125
Sec23	3565
Sec24AB	6126
Sec24CD	5739
Sec3	3431
Sec31	5186
Sec5	3066
Sec6	2470
Sec61alpha	3394
Sec61beta	911
Sec61gamma	1192
Sec63	3806
Sec71	6154
Sec8	4066
sei	5625
Seipin	2342
sel	1306
SelD	1887
SelG	957
SelR	5288
SelT	1206
Sem1	482
Sema1a	129895
Sema1b	10661
Sema2a	33282
Sema2b	45235
Sema5c	14320
Semp1	842
Sems	996
Send1	875
Send2	774
senju	1733
sens	4898
sens-2	17062
Sep1	3403
Sep2	2228
Sep4	10958
Sep5	1789
seq	13534
Ser	22178
Ser12	845
Ser6	901
Ser7	1838
Ser8	839
SERCA	10808
serp	7039
SerRS	1911
SerRS-m	2552
SerT	6480
sesB	6066
Sesn	20947
Set	1702
Set1	7587
Set2	7783
sev	14859
SF1	4728
SF2	3046
Sf3a1	2972
Sf3a2	992
Sf3b1	4568
Sf3b2	2917
Sf3b3	6666
Sf3b5	370
Sf3b6	1056
sff	24706
sfl	54425
Sfmbt	7137
Sfp23F	390
Sfp24Ba	575
Sfp24Bb	515
Sfp24Bc	451
Sfp24Bd	444
Sfp24C1	419
Sfp24F	632
Sfp26Ac	425
Sfp26Ad	682
Sfp33A1	418
Sfp33A2	337
Sfp33A3	418
Sfp33A4	244
Sfp35C	480
Sfp36F	312
Sfp38D	1300
Sfp51E	601
Sfp53D	820
Sfp60F	451
Sfp65A	554
Sfp70A4	331
Sfp77F	1150
Sfp78E	945
Sfp79B	233
Sfp84E	735
Sfp87B	396
Sfp93F	388
Sfp96F	168
Sfxn1-3	2611
Sfxn2	2987
Sgf11	800
Sgf29	1408
sgg	45602
sgl	5205
sgll	1381
Sgs1	4015
Sgs3	1182
Sgs4	952
Sgs5	751
Sgs7	387
Sgs8	428
Sgt	3171
Sgt1	1085
Sh	138941
Sh3beta	4677
SH3PX1	3406
sha	12150
Shab	64563
shakB	165980
Shal	17718
shams	1879
Shark	3459
Shaw	10961
Shawl	44848
Shawn	4092
Shc	1662
shd	7748
shep	122124
shf	8197
shg	7544
shi	14601
Shmt	3731
shn	58309
shot	77874
shps	2005
shrb	1769
Shroom	43661
shtd	6898
shu	1826
shv	1547
SiaT	2965
sicily	2014
sick	162060
Sid	1318
side	62395
side-II	64812
side-III	96691
side-IV	13595
side-V	40962
side-VI	77795
side-VII	5968
side-VIII	54614
SIDL	4113
Sidpn	3071
sif	91687
SIFa	578
SIFaR	17335
sigmar	3458
Sik2	6606
Sik3	17674
sim	20370
sima	63488
simj	25996
Sin	1737
Sin1	2027
Sin3A	17678
sina	4962
sinah	1450
sing	2488
sinu	2129
sip1	2894
sip2	2559
sip3	2945
Sirt1	3988
Sirt2	2451
Sirt4	1313
Sirt6	6501
Sirt7	3278
Sirup	808
sisA	779
sisRNA:1	367
sisRNA:4	534
sisRNA:CR46357	186
sisRNA:CR46358	216
sisRNA:CR46359	289
sisRNA:CR46360	485
sisRNA:CR46361	172
sisRNA:CR46362	316
sisRNA:CR46363	204
sisRNA:CR46364	549
sit	4231
Six4	3892
siz	40910
SK	64903
Sk1	3474
Sk2	3073
Skadu	725
skd	34621
Skeletor	9328
Ski6	1033
SKIP	162297
skl	1382
Skp2	2796
SkpA	1786
SkpB	935
SkpC	629
SkpD	656
SkpE	713
SkpF	695
sktl	8747
sky	47597
sl	6168
slam	4897
S-Lap1	2240
S-Lap2	2204
S-Lap3	3788
S-Lap4	2074
S-Lap5	2074
S-Lap7	2122
S-Lap8	2134
slbo	2786
Slbp	1193
SLC22A	3933
Slc25A46	1553
Slc45-1	5789
SLC5A11	4668
Sld5	891
sle	5151
slgA	11158
Slh	4475
sli	52624
slif	12777
Slik	10552
slim	4562
Slimp	1532
Slip1	6264
SLIRP1	1361
SLIRP2	410
sll	2436
Slmap	6772
slmb	8234
slmo	2191
Sln	7001
slo	49105
SLO2	94802
Slob	33074
slou	8522
slow	18740
slp1	1425
slp2	2346
slpr	6957
sls	75931
Slu7	2014
slv	2799
slx1	2674
sm	113645
smal	31982
SmB	1145
SMC1	4529
SMC2	4033
SMC3	4444
SMC5	4348
SmD1	1248
SmD2	912
SmD3	1273
SmE	521
SmF	467
smg	7673
Smg5	5834
Smg6	4037
smid	4024
Smn	1150
smo	4586
smog	23929
Smox	5239
smp-30	5346
Smr	58416
Sms	5596
SMSr	7425
smt3	865
Smu1	2345
Smurf	11671
Smvt	2176
Smyd3	2197
Smyd4-1	2785
Smyd4-2	2397
Smyd4-3	2483
Smyd4-4	2642
Smyd5	1524
SmydA-1	2289
SmydA-2	2268
SmydA-3	4464
SmydA-4	4785
SmydA-5	1932
SmydA-6	1956
SmydA-7	2026
SmydA-8	8295
SmydA-9	4762
sn	22578
sna	1668
snama	5411
Snap24	1846
Snap25	225026
Snap29	1281
Snapin	1251
SNCF	608
snf	1260
SNF4Agamma	73531
sni	2516
snk	2606
snky	2304
Snm1	2703
Snmp1	3039
Snmp2	9792
snmRNA:128	63
snmRNA:157	43
snmRNA:158	157
snmRNA:184	35
snmRNA:204	35
snmRNA:254	31
snmRNA:357	77
snmRNA:359	34
snmRNA:400	52
snmRNA:419	74
snmRNA:430a	36
snmRNA:430b	36
snmRNA:430c	36
snmRNA:430d	36
snmRNA:430e	36
snmRNA:430f	36
snmRNA:430g	36
snmRNA:430h	36
snmRNA:430i	36
snmRNA:430j	36
snmRNA:430k	36
snmRNA:430l	36
snmRNA:430m	36
snmRNA:430n	36
snmRNA:430o	36
snmRNA:430p	36
snmRNA:430q	36
snmRNA:430r	36
snmRNA:430s	36
snmRNA:430t	36
snmRNA:438	64
snmRNA:641	143
snmRNA:649	59
snmRNA:763	171
snmRNA:765	46
snmRNA:838	73
snmRNA:CR43603	186
snmRNA:CR43701	93
sno	16176
Snoo	93010
snoRNA:185	55
snoRNA:229	140
snoRNA:291	74
snoRNA:2R:9445205	151
snoRNA:2R:9445410	151
snoRNA:660	96
snoRNA:684	78
snoRNA:83E4-5	140
snoRNA:abba-a	147
snoRNA:CD-24	69
snoRNA:CG16892-a	149
snoRNA:CG31191-a	147
snoRNA:CG32479-a	226
snoRNA:CG32479-b	221
snoRNA:CG43051-a	147
snoRNA:Dek-a	166
snoRNA:Edc3-a	141
snoRNA:gcl-a	161
snoRNA:hts-a	136
snoRNA:Irbp-a	150
snoRNA:kis-a	88
snoRNA:lola-a	166
snoRNA:lola-b	161
snoRNA:lola-c	171
snoRNA:lola-d	136
snoRNA:M	99
snoRNA:Me18S-A1061	76
snoRNA:Me18S-A1374	68
snoRNA:Me18S-A1494	132
snoRNA:Me18S-A1576	113
snoRNA:Me18S-A1597	116
snoRNA:Me18S-A1806	78
snoRNA:Me18S-A28a	67
snoRNA:Me18S-A425	84
snoRNA:Me18S-A469	88
snoRNA:Me18S-A627	99
snoRNA:Me18S-A934	91
snoRNA:Me18S-C1024	99
snoRNA:Me18S-C1096	85
snoRNA:Me18S-C1280	95
snoRNA:Me18S-C1366	100
snoRNA:Me18S-C1831	72
snoRNA:Me18S-C419	70
snoRNA:Me18S-G1189	72
snoRNA:Me18S-G1358a	75
snoRNA:Me18S-G1358b	75
snoRNA:Me18S-G1620	68
snoRNA:Me18S-G1952	76
snoRNA:Me18S-G393	118
snoRNA:Me18S-G423	96
snoRNA:Me18S-G642	78
snoRNA:Me18S-G894	108
snoRNA:Me18S-G962	81
snoRNA:Me18S-U1356a	79
snoRNA:Me18S-U1356b	79
snoRNA:Me18S-U1356c	79
snoRNA:Me28S-A1322	73
snoRNA:Me28S-A1666a	73
snoRNA:Me28S-A1705	79
snoRNA:Me28S-A2113	73
snoRNA:Me28S-A2486	116
snoRNA:Me28S-A2564	46
snoRNA:Me28S-A2589a	106
snoRNA:Me28S-A2589b	109
snoRNA:Me28S-A2589c	107
snoRNA:Me28S-A2634a	73
snoRNA:Me28S-A2634b	81
snoRNA:Me28S-A2634c	86
snoRNA:Me28S-A2958	135
snoRNA:Me28S-A30	101
snoRNA:Me28S-A3365	101
snoRNA:Me28S-A3407a	87
snoRNA:Me28S-A576	121
snoRNA:Me28S-A771	75
snoRNA:Me28S-A774a	73
snoRNA:Me28S-A774b	73
snoRNA:Me28S-A982a	77
snoRNA:Me28S-A982b	77
snoRNA:Me28S-A992	71
snoRNA:Me28S-C1237	100
snoRNA:Me28S-C2645a	75
snoRNA:Me28S-C2645b	75
snoRNA:Me28S-C2645c	75
snoRNA:Me28S-C3227a	80
snoRNA:Me28S-C3227b	80
snoRNA:Me28S-C3351	77
snoRNA:Me28S-C3420a	91
snoRNA:Me28S-C3420b	91
snoRNA:Me28S-C437	116
snoRNA:Me28S-C788a	72
snoRNA:Me28S-C788b	70
snoRNA:Me28S-G1083a	84
snoRNA:Me28S-G1083b	83
snoRNA:Me28S-G1083c	83
snoRNA:Me28S-G1083d	83
snoRNA:Me28S-G2017	93
snoRNA:Me28S-G2173	67
snoRNA:Me28S-G2596	74
snoRNA:Me28S-G2703a	91
snoRNA:Me28S-G2703b	87
snoRNA:Me28S-G2703c	85
snoRNA:Me28S-G2743	79
snoRNA:Me28S-G3081a	69
snoRNA:Me28S-G3113a	80
snoRNA:Me28S-G3113b	84
snoRNA:Me28S-G3253	88
snoRNA:Me28S-G3255a	85
snoRNA:Me28S-G3255b	82
snoRNA:Me28S-G3277a	77
snoRNA:Me28S-G764	78
snoRNA:Me28S-G980	71
snoRNA:Me28S-U1130	109
snoRNA:Me28S-U1230	128
snoRNA:Me28S-U1554	115
snoRNA:Me28S-U1688	118
snoRNA:Me28S-U1848	80
snoRNA:Me28S-U2134a	75
snoRNA:Me28S-U2134b	77
snoRNA:Me28S-U3344a	79
snoRNA:Me28S-U3344b	81
snoRNA:Me5.8S-G74	71
snoRNA:MeU2-A31	115
snoRNA:MeU6-A47	91
snoRNA:MeU6-C68	99
snoRNA:nop5-x16-a	101
snoRNA:Or-aca1	135
snoRNA:Or-aca2	142
snoRNA:Or-aca3	147
snoRNA:Or-aca4	162
snoRNA:Or-aca5	148
snoRNA:Or-CD1	106
snoRNA:Or-CD10	67
snoRNA:Or-CD11	89
snoRNA:Or-CD11a	67
snoRNA:Or-CD11b	67
snoRNA:Or-CD11c	67
snoRNA:Or-CD12	78
snoRNA:Or-CD2	140
snoRNA:Or-CD4	78
snoRNA:Or-CD8	92
snoRNA:Or-CD9a	98
snoRNA:Or-CD9b	91
snoRNA:Pi4KIIalpha-a	161
snoRNA:Psi18S-1086	148
snoRNA:Psi18S-110	139
snoRNA:Psi18S-1275	140
snoRNA:Psi18S-1295	140
snoRNA:Psi18S-1347a	137
snoRNA:Psi18S-1347b	143
snoRNA:Psi18S-1347c	146
snoRNA:Psi18S-1377a	139
snoRNA:Psi18S-1377b	138
snoRNA:Psi18S-1377c	137
snoRNA:Psi18S-1377d	136
snoRNA:Psi18S-1377e	137
snoRNA:Psi18S-1389a	159
snoRNA:Psi18S-1389b	155
snoRNA:Psi18S-1397	141
snoRNA:Psi18S-176	154
snoRNA:Psi18S-1820	140
snoRNA:Psi18S-1854a	139
snoRNA:Psi18S-1854b	139
snoRNA:Psi18S-1854c	140
snoRNA:Psi18S-301	138
snoRNA:Psi18S-525a	134
snoRNA:Psi18S-525b	135
snoRNA:Psi18S-525c	134
snoRNA:Psi18S-525d	137
snoRNA:Psi18S-525e	130
snoRNA:Psi18S-525f	135
snoRNA:Psi18S-525g	134
snoRNA:Psi18S-525h	135
snoRNA:Psi18S-525i	136
snoRNA:Psi18S-525j	136
snoRNA:Psi18S-525k	140
snoRNA:Psi18S-531	152
snoRNA:Psi18S-640a	132
snoRNA:Psi18S-640b	137
snoRNA:Psi18S-640c	128
snoRNA:Psi18S-640d	131
snoRNA:Psi18S-640e	124
snoRNA:Psi18S-640f	126
snoRNA:Psi18S-640g	129
snoRNA:Psi18S-841a	144
snoRNA:Psi18S-841b	138
snoRNA:Psi18S-841c	133
snoRNA:Psi18S-841d	138
snoRNA:Psi18S-920	141
snoRNA:Psi18S-996	151
snoRNA:Psi28S-1060	150
snoRNA:Psi28S-1135a	148
snoRNA:Psi28S-1135b	145
snoRNA:Psi28S-1135c	143
snoRNA:Psi28S-1135d	142
snoRNA:Psi28S-1135e	151
snoRNA:Psi28S-1135f	151
snoRNA:Psi28S-1153	148
snoRNA:Psi28S-1175a	136
snoRNA:Psi28S-1175b	141
snoRNA:Psi28S-1175c	136
snoRNA:Psi28S-1180	145
snoRNA:Psi28S-1192a	140
snoRNA:Psi28S-1192b	138
snoRNA:Psi28S-1192c	134
snoRNA:Psi28S-1192d	135
snoRNA:Psi28S-1232	141
snoRNA:Psi28S-1837a	137
snoRNA:Psi28S-1837b	137
snoRNA:Psi28S-1837c	139
snoRNA:Psi28S-1936	149
snoRNA:Psi28S-2149	144
snoRNA:Psi28S-2179	145
snoRNA:Psi28S-2263	145
snoRNA:Psi28S-2442a	140
snoRNA:Psi28S-2442b	144
snoRNA:Psi28S-2444	130
snoRNA:Psi28S-2562	135
snoRNA:Psi28S-2566	268
snoRNA:Psi28S-2622	140
snoRNA:Psi28S-2626	142
snoRNA:Psi28S-2648	162
snoRNA:Psi28S-2876	140
snoRNA:Psi28S-291	220
snoRNA:Psi28S-2949	155
snoRNA:Psi28S-2996	136
snoRNA:Psi28S-3091a	135
snoRNA:Psi28S-3091b	133
snoRNA:Psi28S-3186	143
snoRNA:Psi28S-3305a	150
snoRNA:Psi28S-3305b	150
snoRNA:Psi28S-3305c	152
snoRNA:Psi28S-3308	153
snoRNA:Psi28S-3316a	132
snoRNA:Psi28S-3316b	141
snoRNA:Psi28S-3316c	133
snoRNA:Psi28S-3316d	132
snoRNA:Psi28S-3316e	132
snoRNA:Psi28S-3327a	140
snoRNA:Psi28S-3327b	140
snoRNA:Psi28S-3327c	140
snoRNA:Psi28S-3342	164
snoRNA:Psi28S-3378	150
snoRNA:Psi28S-3385a	150
snoRNA:Psi28S-3385b	140
snoRNA:Psi28S-3405a	140
snoRNA:Psi28S-3405b	140
snoRNA:Psi28S-3405c	140
snoRNA:Psi28S-3405d	140
snoRNA:Psi28S-3436a	141
snoRNA:Psi28S-3436b	143
snoRNA:Psi28S-3571	144
snoRNA:Psi28S-612	145
snoRNA:SC35-a	153
snoRNA:SC35-b	156
snoRNA:snR38:54Eb	76
snoRNA:snR38:54Ec	77
snoRNA:Tudor-SN-a	311
snoRNA:U14:30Ea	81
snoRNA:U14:30Eb	81
snoRNA:U27:54Ea	69
snoRNA:U27:54Eb	72
snoRNA:U29:54Eb	86
snoRNA:U29:54Ec	88
snoRNA:U29:54Ed	87
snoRNA:U31:54Eb	67
snoRNA:U31:54Ec	67
snoRNA:U31:54Ed	67
snoRNA:U3:54Aa	173
snoRNA:U3:54Ab	173
snoRNA:U3:9B	168
snoRNA:U49:66Da	80
snoRNA:U49:66Db	84
snoRNA:U76:54Eb	73
Snp	8808
sNPF	28459
sNPF-R	30497
Snr1	1829
snRNA:7SK	444
snRNA:LU	116
snRNA:U11	275
snRNA:U12	238
snRNA:U1:21D	164
snRNA:U1:82Eb	164
snRNA:U1:95Ca	164
snRNA:U1:95Cb	164
snRNA:U1:95Cc	164
snRNA:U2:14B	192
snRNA:U2:34ABa	192
snRNA:U2:34ABb	192
snRNA:U2:34ABc	192
snRNA:U2:38ABa	192
snRNA:U2:38ABb	191
snRNA:U3	211
snRNA:U4:25F	148
snRNA:U4:38AB	142
snRNA:U4:39B	143
snRNA:U4atac	160
snRNA:U5:14B	110
snRNA:U5:23D	131
snRNA:U5:34A	127
snRNA:U5:35D	126
snRNA:U5:38ABa	127
snRNA:U5:38ABb	127
snRNA:U5:63BC	123
snRNA:U6:96Aa	107
snRNA:U6:96Ab	107
snRNA:U6:96Ac	107
snRNA:U6atac	97
snRNA:U7	71
snRNP-U1-70K	3027
snRNP-U1-C	687
SNRPG	610
sns	57603
snsl	2898
snu	20899
Snup	3368
Snx1	2424
Snx16	1818
Snx3	2465
Snx6	2671
snz	6356
so	15523
sob	2757
Sobp	12656
Socs16D	6801
Socs36E	13743
Socs44A	1902
Sod1	1460
Sod2	1131
Sod3	3768
Sodh-1	2207
Sodh-2	1874
sofe	2414
sog	30152
sol	7633
solo	10478
sona	44919
Sos	6009
sosie	6537
soti	1037
sotv	2816
sowah	35030
sowi	971
Sox100B	18155
Sox102F	33958
Sox14	6377
Sox15	11024
Sox21a	4638
Sox21b	18920
SoxN	4026
SoYb	6031
SP	288
Sp1	26722
SP1029	5491
SP1173	14195
Sp212	2082
SP2353	15314
SP2637	17361
SP555	3110
Sp7	4162
spab	5021
spag	2120
spag4	1263
SPARC	2758
spartin	3186
spas	4768
Spase12	607
Spase22-23	1694
Spase25	1317
Spat	1779
spaw	2691
Spc105R	6444
Spc25	1505
spd-2	3808
spdo	2166
SpdS	2033
SPE	1893
Spec2	7482
spel1	4772
spen	44366
